"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mir344e",0,NA,NA,NA,NA,NA
"Mir344f",0,NA,NA,NA,NA,NA
"Mir344g",0,NA,NA,NA,NA,NA
"Mir344h-1",0,NA,NA,NA,NA,NA
"Mir344h-2",0,NA,NA,NA,NA,NA
"Mir344i",0,NA,NA,NA,NA,NA
"Mir346",0,NA,NA,NA,NA,NA
"Mir3470a",0,NA,NA,NA,NA,NA
"Mir3471-1",0,NA,NA,NA,NA,NA
"Mir3471-2",0,NA,NA,NA,NA,NA
"Mir3472",0,NA,NA,NA,NA,NA
"Mir3473a",0,NA,NA,NA,NA,NA
"Mir3473b",0,NA,NA,NA,NA,NA
"Mir3474",0,NA,NA,NA,NA,NA
"Mir3475",0,NA,NA,NA,NA,NA
"Mir34b",0,NA,NA,NA,NA,NA
"Mir34c",0,NA,NA,NA,NA,NA
"Mir350",0,NA,NA,NA,NA,NA
"Mir351",0,NA,NA,NA,NA,NA
"Mir3547",0,NA,NA,NA,NA,NA
"Mir3572",0,NA,NA,NA,NA,NA
"Mir361",0,NA,NA,NA,NA,NA
"Mir3620",0,NA,NA,NA,NA,NA
"Mir363",0,NA,NA,NA,NA,NA
"Mir365-1",0,NA,NA,NA,NA,NA
"Mir369",0,NA,NA,NA,NA,NA
"Mir370",0,NA,NA,NA,NA,NA
"Mir374b",0,NA,NA,NA,NA,NA
"Mir375",0,NA,NA,NA,NA,NA
"Mir376a",0,NA,NA,NA,NA,NA
"Mir376b",0,NA,NA,NA,NA,NA
"Mir376c",0,NA,NA,NA,NA,NA
"Mir378c",0,NA,NA,NA,NA,NA
"Mir378d",0,NA,NA,NA,NA,NA
"Mir379",0,NA,NA,NA,NA,NA
"Mir380",0,NA,NA,NA,NA,NA
"Mir382",0,NA,NA,NA,NA,NA
"Mir383",0,NA,NA,NA,NA,NA
"Mir384",0,NA,NA,NA,NA,NA
"Mir3961",0,NA,NA,NA,NA,NA
"Mir3962",0,NA,NA,NA,NA,NA
"Mir3963",0,NA,NA,NA,NA,NA
"Mir3964",0,NA,NA,NA,NA,NA
"Mir3965",0,NA,NA,NA,NA,NA
"Mir3966",0,NA,NA,NA,NA,NA
"Mir3967",0,NA,NA,NA,NA,NA
"Mir3969",0,NA,NA,NA,NA,NA
"Mir3970",0,NA,NA,NA,NA,NA
"Mir410",0,NA,NA,NA,NA,NA
"Mir412",0,NA,NA,NA,NA,NA
"Mir423",0,NA,NA,NA,NA,NA
"Mir429",0,NA,NA,NA,NA,NA
"Mir433",0,NA,NA,NA,NA,NA
"Mir449a",0,NA,NA,NA,NA,NA
"Mir449b",0,NA,NA,NA,NA,NA
"Mir449c",0,NA,NA,NA,NA,NA
"Mir450-1",0,NA,NA,NA,NA,NA
"Mir450-2",0,NA,NA,NA,NA,NA
"Mir450b",0,NA,NA,NA,NA,NA
"Mir451a",0,NA,NA,NA,NA,NA
"Mir451b",0,NA,NA,NA,NA,NA
"Mir455",0,NA,NA,NA,NA,NA
"Mir463",0,NA,NA,NA,NA,NA
"Mir465",0,NA,NA,NA,NA,NA
"Mir465b-1",0,NA,NA,NA,NA,NA
"Mir465b-2",0,NA,NA,NA,NA,NA
"Mir465c-1",0,NA,NA,NA,NA,NA
"Mir465c-2",0,NA,NA,NA,NA,NA
"Mir465d",0,NA,NA,NA,NA,NA
"Mir466",0,NA,NA,NA,NA,NA
"Mir466b-1",0,NA,NA,NA,NA,NA
"Mir466b-2",0,NA,NA,NA,NA,NA
"Mir466b-3",0,NA,NA,NA,NA,NA
"Mir466b-4",0,NA,NA,NA,NA,NA
"Mir466b-5",0,NA,NA,NA,NA,NA
"Mir466b-6",0,NA,NA,NA,NA,NA
"Mir466b-7",0,NA,NA,NA,NA,NA
"Mir466b-8",0,NA,NA,NA,NA,NA
"Mir466c-1",0,NA,NA,NA,NA,NA
"Mir466c-2",0,NA,NA,NA,NA,NA
"Mir466d",0,NA,NA,NA,NA,NA
"Mir466e",0,NA,NA,NA,NA,NA
"Mir466f-1",0,NA,NA,NA,NA,NA
"Mir466f-2",0,NA,NA,NA,NA,NA
"Mir466f-3",0,NA,NA,NA,NA,NA
"Mir466f-4",0,NA,NA,NA,NA,NA
"Mir466g",0,NA,NA,NA,NA,NA
"Mir466h",0,NA,NA,NA,NA,NA
"Mir466j",0,NA,NA,NA,NA,NA
"Mir466k",0,NA,NA,NA,NA,NA
"Mir466l",0,NA,NA,NA,NA,NA
"Mir466m",0,NA,NA,NA,NA,NA
"Mir466n",0,NA,NA,NA,NA,NA
"Mir466o",0,NA,NA,NA,NA,NA
"Mir466p",0,NA,NA,NA,NA,NA
"Mir466q",0,NA,NA,NA,NA,NA
"Mir467a-1",0,NA,NA,NA,NA,NA
"Mir467a-10",0,NA,NA,NA,NA,NA
"Mir467a-2",0,NA,NA,NA,NA,NA
"Mir467a-3",0,NA,NA,NA,NA,NA
"Mir467a-4",0,NA,NA,NA,NA,NA
"Mir467a-5",0,NA,NA,NA,NA,NA
"Mir467a-6",0,NA,NA,NA,NA,NA
"Mir467a-7",0,NA,NA,NA,NA,NA
"Mir467a-8",0,NA,NA,NA,NA,NA
"Mir467a-9",0,NA,NA,NA,NA,NA
"Mir467b",0,NA,NA,NA,NA,NA
"Mir467c",0,NA,NA,NA,NA,NA
"Mir467d",0,NA,NA,NA,NA,NA
"Mir467e",0,NA,NA,NA,NA,NA
"Mir467g",0,NA,NA,NA,NA,NA
"Mir467h",0,NA,NA,NA,NA,NA
"Mir468",0,NA,NA,NA,NA,NA
"Mir470",0,NA,NA,NA,NA,NA
"Mir471",0,NA,NA,NA,NA,NA
"Mir483",0,NA,NA,NA,NA,NA
"Mir485",0,NA,NA,NA,NA,NA
"Mir486",0,NA,NA,NA,NA,NA
"Mir487b",0,NA,NA,NA,NA,NA
"Mir488",0,NA,NA,NA,NA,NA
"Mir489",0,NA,NA,NA,NA,NA
"Mir490",0,NA,NA,NA,NA,NA
"Mir494",0,NA,NA,NA,NA,NA
"Mir495",0,NA,NA,NA,NA,NA
"Mir496a",0,NA,NA,NA,NA,NA
"Mir496b",0,NA,NA,NA,NA,NA
"Mir497",0,NA,NA,NA,NA,NA
"Mir499",0,NA,NA,NA,NA,NA
"Mir500",0,NA,NA,NA,NA,NA
"Mir501",0,NA,NA,NA,NA,NA
"Mir503",0,NA,NA,NA,NA,NA
"Mir5046",0,NA,NA,NA,NA,NA
"Mir505",0,NA,NA,NA,NA,NA
"Mir509",0,NA,NA,NA,NA,NA
"Mir5099",0,NA,NA,NA,NA,NA
"Mir5101",0,NA,NA,NA,NA,NA
"Mir5107",0,NA,NA,NA,NA,NA
"Mir5108",0,NA,NA,NA,NA,NA
"Mir5110",0,NA,NA,NA,NA,NA
"Mir5112",0,NA,NA,NA,NA,NA
"Mir5113",0,NA,NA,NA,NA,NA
"Mir5114",0,NA,NA,NA,NA,NA
"Mir5116",0,NA,NA,NA,NA,NA
"Mir5120",0,NA,NA,NA,NA,NA
"Mir5121",0,NA,NA,NA,NA,NA
"Mir5122",0,NA,NA,NA,NA,NA
"Mir5124b",0,NA,NA,NA,NA,NA
"Mir5126",0,NA,NA,NA,NA,NA
"Mir5127",0,NA,NA,NA,NA,NA
"Mir5129",0,NA,NA,NA,NA,NA
"Mir5130",0,NA,NA,NA,NA,NA
"Mir5131",0,NA,NA,NA,NA,NA
"Mir5132",0,NA,NA,NA,NA,NA
"Mir5133",0,NA,NA,NA,NA,NA
"Mir5134",0,NA,NA,NA,NA,NA
"Mir5136",0,NA,NA,NA,NA,NA
"Mir532",0,NA,NA,NA,NA,NA
"Mir539",0,NA,NA,NA,NA,NA
"Mir542",0,NA,NA,NA,NA,NA
"Mir543",0,NA,NA,NA,NA,NA
"Mir546",0,NA,NA,NA,NA,NA
"Mir547",0,NA,NA,NA,NA,NA
"Mir551b",0,NA,NA,NA,NA,NA
"Mir5615-1",0,NA,NA,NA,NA,NA
"Mir5616",0,NA,NA,NA,NA,NA
"Mir5617",0,NA,NA,NA,NA,NA
"Mir5618",0,NA,NA,NA,NA,NA
"Mir5624",0,NA,NA,NA,NA,NA
"Mir5625",0,NA,NA,NA,NA,NA
"Mir5626",0,NA,NA,NA,NA,NA
"Mir5627",0,NA,NA,NA,NA,NA
"Mir5709",0,NA,NA,NA,NA,NA
"Mir5710",0,NA,NA,NA,NA,NA
"Mir574",0,NA,NA,NA,NA,NA
"Mir582",0,NA,NA,NA,NA,NA
"Mir592",0,NA,NA,NA,NA,NA
"Mir598",0,NA,NA,NA,NA,NA
"Mir615",0,NA,NA,NA,NA,NA
"Mir6236",0,NA,NA,NA,NA,NA
"Mir6237",0,NA,NA,NA,NA,NA
"Mir6238",0,NA,NA,NA,NA,NA
"Mir6239",0,NA,NA,NA,NA,NA
"Mir6240",0,NA,NA,NA,NA,NA
"Mir6241",0,NA,NA,NA,NA,NA
"Mir6335",0,NA,NA,NA,NA,NA
"Mir6336",0,NA,NA,NA,NA,NA
"Mir6337",0,NA,NA,NA,NA,NA
"Mir6338",0,NA,NA,NA,NA,NA
"Mir6339",0,NA,NA,NA,NA,NA
"Mir6341",0,NA,NA,NA,NA,NA
"Mir6342",0,NA,NA,NA,NA,NA
"Mir6343",0,NA,NA,NA,NA,NA
"Mir6344",0,NA,NA,NA,NA,NA
"Mir6345",0,NA,NA,NA,NA,NA
"Mir6346",0,NA,NA,NA,NA,NA
"Mir6348",0,NA,NA,NA,NA,NA
"Mir6349",0,NA,NA,NA,NA,NA
"Mir6350",0,NA,NA,NA,NA,NA
"Mir6351",0,NA,NA,NA,NA,NA
"Mir6352",0,NA,NA,NA,NA,NA
"Mir6353",0,NA,NA,NA,NA,NA
"Mir6354",0,NA,NA,NA,NA,NA
"Mir6355",0,NA,NA,NA,NA,NA
"Mir6356",0,NA,NA,NA,NA,NA
"Mir6358",0,NA,NA,NA,NA,NA
"Mir6359",0,NA,NA,NA,NA,NA
"Mir6361",0,NA,NA,NA,NA,NA
"Mir6362",0,NA,NA,NA,NA,NA
"Mir6364",0,NA,NA,NA,NA,NA
"Mir6365",0,NA,NA,NA,NA,NA
"Mir6366",0,NA,NA,NA,NA,NA
"Mir6367",0,NA,NA,NA,NA,NA
"Mir6368",0,NA,NA,NA,NA,NA
"Mir6369",0,NA,NA,NA,NA,NA
"Mir6370",0,NA,NA,NA,NA,NA
"Mir6371",0,NA,NA,NA,NA,NA
"Mir6372",0,NA,NA,NA,NA,NA
"Mir6373",0,NA,NA,NA,NA,NA
"Mir6375",0,NA,NA,NA,NA,NA
"Mir6378",0,NA,NA,NA,NA,NA
"Mir6379",0,NA,NA,NA,NA,NA
"Mir6380",0,NA,NA,NA,NA,NA
"Mir6382",0,NA,NA,NA,NA,NA
"Mir6383",0,NA,NA,NA,NA,NA
"Mir6384",0,NA,NA,NA,NA,NA
"Mir6388",0,NA,NA,NA,NA,NA
"Mir6389",0,NA,NA,NA,NA,NA
"Mir6393",0,NA,NA,NA,NA,NA
"Mir6394",0,NA,NA,NA,NA,NA
"Mir6396",0,NA,NA,NA,NA,NA
"Mir6398",0,NA,NA,NA,NA,NA
"Mir6401",0,NA,NA,NA,NA,NA
"Mir6402",0,NA,NA,NA,NA,NA
"Mir6404",0,NA,NA,NA,NA,NA
"Mir6405",0,NA,NA,NA,NA,NA
"Mir6409",0,NA,NA,NA,NA,NA
"Mir6410",0,NA,NA,NA,NA,NA
"Mir6411",0,NA,NA,NA,NA,NA
"Mir6412",0,NA,NA,NA,NA,NA
"Mir6413",0,NA,NA,NA,NA,NA
"Mir6414",0,NA,NA,NA,NA,NA
"Mir6416",0,NA,NA,NA,NA,NA
"Mir6417",0,NA,NA,NA,NA,NA
"Mir6418",0,NA,NA,NA,NA,NA
"Mir6419",0,NA,NA,NA,NA,NA
"Mir6420",0,NA,NA,NA,NA,NA
"Mir652",0,NA,NA,NA,NA,NA
"Mir653",0,NA,NA,NA,NA,NA
"Mir6537",0,NA,NA,NA,NA,NA
"Mir6540",0,NA,NA,NA,NA,NA
"Mir6541",0,NA,NA,NA,NA,NA
"Mir6546",0,NA,NA,NA,NA,NA
"Mir664",0,NA,NA,NA,NA,NA
"Mir665",0,NA,NA,NA,NA,NA
"Mir666",0,NA,NA,NA,NA,NA
"Mir668",0,NA,NA,NA,NA,NA
"Mir669a-1",0,NA,NA,NA,NA,NA
"Mir669a-10",0,NA,NA,NA,NA,NA
"Mir669a-11",0,NA,NA,NA,NA,NA
"Mir669a-12",0,NA,NA,NA,NA,NA
"Mir669a-2",0,NA,NA,NA,NA,NA
"Mir669a-3",0,NA,NA,NA,NA,NA
"Mir669a-4",0,NA,NA,NA,NA,NA
"Mir669a-5",0,NA,NA,NA,NA,NA
"Mir669a-6",0,NA,NA,NA,NA,NA
"Mir669a-7",0,NA,NA,NA,NA,NA
"Mir669a-8",0,NA,NA,NA,NA,NA
"Mir669a-9",0,NA,NA,NA,NA,NA
"Mir669b",0,NA,NA,NA,NA,NA
"Mir669c",0,NA,NA,NA,NA,NA
"Mir669d",0,NA,NA,NA,NA,NA
"Mir669d-2",0,NA,NA,NA,NA,NA
"Mir669e",0,NA,NA,NA,NA,NA
"Mir669f",0,NA,NA,NA,NA,NA
"Mir669g",0,NA,NA,NA,NA,NA
"Mir669h",0,NA,NA,NA,NA,NA
"Mir669i",0,NA,NA,NA,NA,NA
"Mir669j",0,NA,NA,NA,NA,NA
"Mir669k",0,NA,NA,NA,NA,NA
"Mir669l",0,NA,NA,NA,NA,NA
"Mir669m-1",0,NA,NA,NA,NA,NA
"Mir669m-2",0,NA,NA,NA,NA,NA
"Mir669o",0,NA,NA,NA,NA,NA
"Mir669p-1",0,NA,NA,NA,NA,NA
"Mir669p-2",0,NA,NA,NA,NA,NA
"Mir671",0,NA,NA,NA,NA,NA
"Mir6715",0,NA,NA,NA,NA,NA
"Mir672",0,NA,NA,NA,NA,NA
"Mir673",0,NA,NA,NA,NA,NA
"Mir675",0,NA,NA,NA,NA,NA
"Mir676",0,NA,NA,NA,NA,NA
"Mir6769b",0,NA,NA,NA,NA,NA
"Mir678",0,NA,NA,NA,NA,NA
"Mir679",0,NA,NA,NA,NA,NA
"Mir680-1",0,NA,NA,NA,NA,NA
"Mir680-2",0,NA,NA,NA,NA,NA
"Mir680-3",0,NA,NA,NA,NA,NA
"Mir681",0,NA,NA,NA,NA,NA
"Mir683-1",0,NA,NA,NA,NA,NA
"Mir683-2",0,NA,NA,NA,NA,NA
"Mir684-2",0,NA,NA,NA,NA,NA
"Mir686",0,NA,NA,NA,NA,NA
"Mir687",0,NA,NA,NA,NA,NA
"Mir6896",0,NA,NA,NA,NA,NA
"Mir6898",0,NA,NA,NA,NA,NA
"Mir6899",0,NA,NA,NA,NA,NA
"Mir690",0,NA,NA,NA,NA,NA
"Mir6901",0,NA,NA,NA,NA,NA
"Mir6902",0,NA,NA,NA,NA,NA
"Mir6903",0,NA,NA,NA,NA,NA
"Mir6906",0,NA,NA,NA,NA,NA
"Mir6908",0,NA,NA,NA,NA,NA
"Mir691",0,NA,NA,NA,NA,NA
"Mir6910",0,NA,NA,NA,NA,NA
"Mir6911",0,NA,NA,NA,NA,NA
"Mir6912",0,NA,NA,NA,NA,NA
"Mir6913",0,NA,NA,NA,NA,NA
"Mir6914",0,NA,NA,NA,NA,NA
"Mir6915",0,NA,NA,NA,NA,NA
"Mir6916",0,NA,NA,NA,NA,NA
"Mir6917",0,NA,NA,NA,NA,NA
"Mir6918",0,NA,NA,NA,NA,NA
"Mir6919",0,NA,NA,NA,NA,NA
"Mir692-1",0,NA,NA,NA,NA,NA
"Mir692-2",0,NA,NA,NA,NA,NA
"Mir692-3",0,NA,NA,NA,NA,NA
"Mir6921",0,NA,NA,NA,NA,NA
"Mir6923",0,NA,NA,NA,NA,NA
"Mir6924",0,NA,NA,NA,NA,NA
"Mir6925",0,NA,NA,NA,NA,NA
"Mir6926",0,NA,NA,NA,NA,NA
"Mir6927",0,NA,NA,NA,NA,NA
"Mir6930",0,NA,NA,NA,NA,NA
"Mir6931",0,NA,NA,NA,NA,NA
"Mir6932",0,NA,NA,NA,NA,NA
"Mir6933",0,NA,NA,NA,NA,NA
"Mir6935",0,NA,NA,NA,NA,NA
"Mir6936",0,NA,NA,NA,NA,NA
"Mir6937",0,NA,NA,NA,NA,NA
"Mir6939",0,NA,NA,NA,NA,NA
"Mir694",0,NA,NA,NA,NA,NA
"Mir6940",0,NA,NA,NA,NA,NA
"Mir6941",0,NA,NA,NA,NA,NA
"Mir6942",0,NA,NA,NA,NA,NA
"Mir6943",0,NA,NA,NA,NA,NA
"Mir6944",0,NA,NA,NA,NA,NA
"Mir6946",0,NA,NA,NA,NA,NA
"Mir6947",0,NA,NA,NA,NA,NA
"Mir6949",0,NA,NA,NA,NA,NA
"Mir6952",0,NA,NA,NA,NA,NA
"Mir6953",0,NA,NA,NA,NA,NA
"Mir6956",0,NA,NA,NA,NA,NA
"Mir6957",0,NA,NA,NA,NA,NA
"Mir6958",0,NA,NA,NA,NA,NA
"Mir6959",0,NA,NA,NA,NA,NA
"Mir6961",0,NA,NA,NA,NA,NA
"Mir6962",0,NA,NA,NA,NA,NA
"Mir6963",0,NA,NA,NA,NA,NA
"Mir6964",0,NA,NA,NA,NA,NA
"Mir6965",0,NA,NA,NA,NA,NA
"Mir6968",0,NA,NA,NA,NA,NA
"Mir6970",0,NA,NA,NA,NA,NA
"Mir6971",0,NA,NA,NA,NA,NA
"Mir6972",0,NA,NA,NA,NA,NA
"Mir6973b",0,NA,NA,NA,NA,NA
"Mir6974",0,NA,NA,NA,NA,NA
"Mir6977",0,NA,NA,NA,NA,NA
"Mir6978",0,NA,NA,NA,NA,NA
"Mir6979",0,NA,NA,NA,NA,NA
"Mir698",0,NA,NA,NA,NA,NA
"Mir6980",0,NA,NA,NA,NA,NA
"Mir6981",0,NA,NA,NA,NA,NA
"Mir6982",0,NA,NA,NA,NA,NA
"Mir6983",0,NA,NA,NA,NA,NA
"Mir6984",0,NA,NA,NA,NA,NA
"Mir6985",0,NA,NA,NA,NA,NA
"Mir6986",0,NA,NA,NA,NA,NA
"Mir6987",0,NA,NA,NA,NA,NA
"Mir6988",0,NA,NA,NA,NA,NA
"Mir6989",0,NA,NA,NA,NA,NA
"Mir6991",0,NA,NA,NA,NA,NA
"Mir6992",0,NA,NA,NA,NA,NA
"Mir6994",0,NA,NA,NA,NA,NA
"Mir6995",0,NA,NA,NA,NA,NA
"Mir6996",0,NA,NA,NA,NA,NA
"Mir6997",0,NA,NA,NA,NA,NA
"Mir6998",0,NA,NA,NA,NA,NA
"Mir7-2",0,NA,NA,NA,NA,NA
"Mir7000",0,NA,NA,NA,NA,NA
"Mir7002",0,NA,NA,NA,NA,NA
"Mir7003",0,NA,NA,NA,NA,NA
"Mir7005",0,NA,NA,NA,NA,NA
"Mir7006",0,NA,NA,NA,NA,NA
"Mir7007",0,NA,NA,NA,NA,NA
"Mir7008",0,NA,NA,NA,NA,NA
"Mir7009",0,NA,NA,NA,NA,NA
"Mir701",0,NA,NA,NA,NA,NA
"Mir7010",0,NA,NA,NA,NA,NA
"Mir7012",0,NA,NA,NA,NA,NA
"Mir7014",0,NA,NA,NA,NA,NA
"Mir7015",0,NA,NA,NA,NA,NA
"Mir7016",0,NA,NA,NA,NA,NA
"Mir7017",0,NA,NA,NA,NA,NA
"Mir7018",0,NA,NA,NA,NA,NA
"Mir702",0,NA,NA,NA,NA,NA
"Mir7020",0,NA,NA,NA,NA,NA
"Mir7021",0,NA,NA,NA,NA,NA
"Mir7023",0,NA,NA,NA,NA,NA
"Mir7024",0,NA,NA,NA,NA,NA
"Mir7029",0,NA,NA,NA,NA,NA
"Mir7032",0,NA,NA,NA,NA,NA
"Mir7033",0,NA,NA,NA,NA,NA
"Mir7034",0,NA,NA,NA,NA,NA
"Mir7036",0,NA,NA,NA,NA,NA
"Mir7038",0,NA,NA,NA,NA,NA
"Mir7039",0,NA,NA,NA,NA,NA
"Mir704",0,NA,NA,NA,NA,NA
"Mir7040",0,NA,NA,NA,NA,NA
"Mir7041",0,NA,NA,NA,NA,NA
"Mir7042",0,NA,NA,NA,NA,NA
"Mir7043",0,NA,NA,NA,NA,NA
"Mir7044",0,NA,NA,NA,NA,NA
"Mir7046",0,NA,NA,NA,NA,NA
"Mir7047",0,NA,NA,NA,NA,NA
"Mir7048",0,NA,NA,NA,NA,NA
"Mir7049",0,NA,NA,NA,NA,NA
"Mir705",0,NA,NA,NA,NA,NA
"Mir7053",0,NA,NA,NA,NA,NA
"Mir7054",0,NA,NA,NA,NA,NA
"Mir7055",0,NA,NA,NA,NA,NA
"Mir7056",0,NA,NA,NA,NA,NA
"Mir7057",0,NA,NA,NA,NA,NA
"Mir7058",0,NA,NA,NA,NA,NA
"Mir7060",0,NA,NA,NA,NA,NA
"Mir7062",0,NA,NA,NA,NA,NA
"Mir7063",0,NA,NA,NA,NA,NA
"Mir7064",0,NA,NA,NA,NA,NA
"Mir7065",0,NA,NA,NA,NA,NA
"Mir7066",0,NA,NA,NA,NA,NA
"Mir7067",0,NA,NA,NA,NA,NA
"Mir7068",0,NA,NA,NA,NA,NA
"Mir7069",0,NA,NA,NA,NA,NA
"Mir707",0,NA,NA,NA,NA,NA
"Mir7070",0,NA,NA,NA,NA,NA
"Mir7071",0,NA,NA,NA,NA,NA
"Mir7072",0,NA,NA,NA,NA,NA
"Mir7073",0,NA,NA,NA,NA,NA
"Mir7074",0,NA,NA,NA,NA,NA
"Mir7075",0,NA,NA,NA,NA,NA
"Mir7077",0,NA,NA,NA,NA,NA
"Mir708",0,NA,NA,NA,NA,NA
"Mir7080",0,NA,NA,NA,NA,NA
"Mir7082",0,NA,NA,NA,NA,NA
"Mir7083",0,NA,NA,NA,NA,NA
"Mir7084",0,NA,NA,NA,NA,NA
"Mir7085",0,NA,NA,NA,NA,NA
"Mir7086",0,NA,NA,NA,NA,NA
"Mir7087",0,NA,NA,NA,NA,NA
"Mir7088",0,NA,NA,NA,NA,NA
"Mir7089",0,NA,NA,NA,NA,NA
"Mir7091",0,NA,NA,NA,NA,NA
"Mir7092",0,NA,NA,NA,NA,NA
"Mir7094-1",0,NA,NA,NA,NA,NA
"Mir7094-2",0,NA,NA,NA,NA,NA
"Mir710",0,NA,NA,NA,NA,NA
"Mir711",0,NA,NA,NA,NA,NA
"Mir7118",0,NA,NA,NA,NA,NA
"Mir7119",0,NA,NA,NA,NA,NA
"Mir717",0,NA,NA,NA,NA,NA
"Mir718",0,NA,NA,NA,NA,NA
"Mir719",0,NA,NA,NA,NA,NA
"Mir721",0,NA,NA,NA,NA,NA
"Mir7210",0,NA,NA,NA,NA,NA
"Mir7211",0,NA,NA,NA,NA,NA
"Mir7214",0,NA,NA,NA,NA,NA
"Mir7215",0,NA,NA,NA,NA,NA
"Mir7216",0,NA,NA,NA,NA,NA
"Mir7217",0,NA,NA,NA,NA,NA
"Mir7218",0,NA,NA,NA,NA,NA
"Mir7219",0,NA,NA,NA,NA,NA
"Mir7221",0,NA,NA,NA,NA,NA
"Mir7222",0,NA,NA,NA,NA,NA
"Mir7223",0,NA,NA,NA,NA,NA
"Mir7224",0,NA,NA,NA,NA,NA
"Mir7225",0,NA,NA,NA,NA,NA
"Mir7226",0,NA,NA,NA,NA,NA
"Mir7228",0,NA,NA,NA,NA,NA
"Mir7229",0,NA,NA,NA,NA,NA
"Mir7230",0,NA,NA,NA,NA,NA
"Mir7231",0,NA,NA,NA,NA,NA
"Mir7232",0,NA,NA,NA,NA,NA
"Mir7233",0,NA,NA,NA,NA,NA
"Mir7234",0,NA,NA,NA,NA,NA
"Mir7235",0,NA,NA,NA,NA,NA
"Mir7236",0,NA,NA,NA,NA,NA
"Mir7238",0,NA,NA,NA,NA,NA
"Mir7239",0,NA,NA,NA,NA,NA
"Mir7241",0,NA,NA,NA,NA,NA
"Mir7242",0,NA,NA,NA,NA,NA
"Mir7243",0,NA,NA,NA,NA,NA
"Mir741",0,NA,NA,NA,NA,NA
"Mir742",0,NA,NA,NA,NA,NA
"Mir743",0,NA,NA,NA,NA,NA
"Mir743b",0,NA,NA,NA,NA,NA
"Mir744",0,NA,NA,NA,NA,NA
"Mir759",0,NA,NA,NA,NA,NA
"Mir761",0,NA,NA,NA,NA,NA
"Mir764",0,NA,NA,NA,NA,NA
"Mir7646",0,NA,NA,NA,NA,NA
"Mir7648",0,NA,NA,NA,NA,NA
"Mir7649",0,NA,NA,NA,NA,NA
"Mir7653",0,NA,NA,NA,NA,NA
"Mir7654",0,NA,NA,NA,NA,NA
"Mir7656",0,NA,NA,NA,NA,NA
"Mir7657",0,NA,NA,NA,NA,NA
"Mir7658",0,NA,NA,NA,NA,NA
"Mir7659",0,NA,NA,NA,NA,NA
"Mir7660",0,NA,NA,NA,NA,NA
"Mir7661",0,NA,NA,NA,NA,NA
"Mir7662",0,NA,NA,NA,NA,NA
"Mir7663",0,NA,NA,NA,NA,NA
"Mir7665",0,NA,NA,NA,NA,NA
"Mir7667",0,NA,NA,NA,NA,NA
"Mir767",0,NA,NA,NA,NA,NA
"Mir7670",0,NA,NA,NA,NA,NA
"Mir7671",0,NA,NA,NA,NA,NA
"Mir7672",0,NA,NA,NA,NA,NA
"Mir7676-1",0,NA,NA,NA,NA,NA
"Mir7676-2",0,NA,NA,NA,NA,NA
"Mir7678",0,NA,NA,NA,NA,NA
"Mir7680",0,NA,NA,NA,NA,NA
"Mir7683",0,NA,NA,NA,NA,NA
"Mir7684",0,NA,NA,NA,NA,NA
"Mir7685",0,NA,NA,NA,NA,NA
"Mir7686",0,NA,NA,NA,NA,NA
"Mir7687",0,NA,NA,NA,NA,NA
"Mir7689",0,NA,NA,NA,NA,NA
"Mir770",0,NA,NA,NA,NA,NA
"Mir7b",0,NA,NA,NA,NA,NA
"Mir7j",0,NA,NA,NA,NA,NA
"Mir802",0,NA,NA,NA,NA,NA
"Mir8090",0,NA,NA,NA,NA,NA
"Mir8091",0,NA,NA,NA,NA,NA
"Mir8092",0,NA,NA,NA,NA,NA
"Mir8093",0,NA,NA,NA,NA,NA
"Mir8095",0,NA,NA,NA,NA,NA
"Mir8096",0,NA,NA,NA,NA,NA
"Mir8097",0,NA,NA,NA,NA,NA
"Mir8098",0,NA,NA,NA,NA,NA
"Mir8099-1",0,NA,NA,NA,NA,NA
"Mir8099-2",0,NA,NA,NA,NA,NA
"Mir8101",0,NA,NA,NA,NA,NA
"Mir8104",0,NA,NA,NA,NA,NA
"Mir8105",0,NA,NA,NA,NA,NA
"Mir8107",0,NA,NA,NA,NA,NA
"Mir8108",0,NA,NA,NA,NA,NA
"Mir8110",0,NA,NA,NA,NA,NA
"Mir8111",0,NA,NA,NA,NA,NA
"Mir8112",0,NA,NA,NA,NA,NA
"Mir8113",0,NA,NA,NA,NA,NA
"Mir8114",0,NA,NA,NA,NA,NA
"Mir8115",0,NA,NA,NA,NA,NA
"Mir8117",0,NA,NA,NA,NA,NA
"Mir8118",0,NA,NA,NA,NA,NA
"Mir8119",0,NA,NA,NA,NA,NA
"Mir871",0,NA,NA,NA,NA,NA
"Mir872",0,NA,NA,NA,NA,NA
"Mir873b",0,NA,NA,NA,NA,NA
"Mir875",0,NA,NA,NA,NA,NA
"Mir876",0,NA,NA,NA,NA,NA
"Mir877",0,NA,NA,NA,NA,NA
"Mir878",0,NA,NA,NA,NA,NA
"Mir879",0,NA,NA,NA,NA,NA
"Mir880",0,NA,NA,NA,NA,NA
"Mir881",0,NA,NA,NA,NA,NA
"Mir882",0,NA,NA,NA,NA,NA
"Mir883a",0,NA,NA,NA,NA,NA
"Mir883b",0,NA,NA,NA,NA,NA
"Mir9-1",0,NA,NA,NA,NA,NA
"Mir9-2",0,NA,NA,NA,NA,NA
